id,tsevent_id,year,month,day,timestamp,doubtful,country,state,location_name,latitude,longitude,region_code,distance_from_source,arr_day,arr_hour,arr_min,travel_time_hours,travel_time_minutes,water_ht,horizontal_inundation,type_measurement_id,period,first_motion,deaths,deaths_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_damaged,houses_damaged_description,houses_destroyed,houses_destroyed_description
17088,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,TIMARU,-44.392,171.254,81,8982,27,20,19,13,45,0.7,,2,58.0,R,,,,,,,,,,
17090,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,DOG ISLAND,-46.652,168.412,81,8970,27,20,21,13,47,0.3,,2,77.0,R,,,,,,,,,,
17092,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,NEW PLYMOUTH (PORT TARANAKI),-39.055,174.033,81,9208,27,22,41,16,7,0.17,,2,11.0,,,,,,,,,,,
17004,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,"RAOUL ISLAND, BOAT COVE",-29.28,-177.8944,81,9334,27,18,50,12,16,0.5,,2,,R,,,,,,,,,,
17119,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,NORTH CAPE,-34.418,173.049,81,9617,27,20,8,13,34,0.23,,2,,R,,,,,,,,,,
17095,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,GISBORNE,-38.6754,178.023,81,8972,27,19,22,12,48,1.0,,2,54.0,R,,,,,,,,,,
17098,4682,2010,2,27,2010-02-27T06:34:11,,ANTARCTICA,,SCOTT BASE (NEW ZEALAND),-77.85,166.767,81,6744,27,17,15,10,41,0.05,,2,110.0,R,,,,,,,,,,
17012,4682,2010,2,27,2010-02-27T06:34:11,,FRENCH POLYNESIA,,"PAPEETE, TAHITI",-17.5331,-149.5726,81,7697,27,17,33,10,59,0.22,,2,10.0,R,,,,,,,,,,
17011,4682,2010,2,27,2010-02-27T06:34:11,,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HIVA OA ISLAND, MARQUESAS ISLANDS",-9.8049,-139.0347,81,7231,27,17,41,11,7,1.79,,2,12.0,,,,,,,,,,,
17086,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,SUMNER HEAD,-43.57,172.773,81,8953,27,20,36,14,2,0.77,,2,135.0,,,,,,,,,,,
25818,5462,2012,8,27,2012-08-27T04:37:19,,NEW ZEALAND,,LOTTIN POINT,-37.5503,178.159,81,11113,27,20,36,15,59,0.06,,2,,,,,,,,,,,,
1347,1142,1883,8,27,1883-08-27T02:59:00,,NEW ZEALAND,AUCKLAND,AUCKLAND,-36.92,174.78,81,7772,28,16,,37,,1.8,,,,,,,,,,,,,,
4331,1954,1964,3,28,1964-03-28T03:36:14,,USA TERRITORY,AS,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,81,8620,28,13,51,10,15,0.2,,2,20.0,R,,,,,,,,,,
4333,1954,1964,3,28,1964-03-28T03:36:14,,AUSTRALIA,,"FORT DENISON, SYDNEY HARBOR",-33.85,151.233,81,11905,28,20,45,17,9,0.15,,2,33.0,,,,,,,,,,,
4498,1954,1964,3,28,1964-03-28T03:36:14,,KIRIBATI,,"CHRISTMAS ISLAND, LINE ISLANDS",1.984,-157.473,81,6619,28,11,21,7,45,0.05,,2,12.0,,,,,,,,,,,
4501,1954,1964,3,28,1964-03-28T03:36:14,,"MARSHALL ISLANDS, REP. OF",MH,"KWAJALEIN, MARSHALL ISLANDS",8.733,167.733,81,6865,28,12,0,8,24,0.15,,2,41.0,R,,,,,,,,,,
4507,1954,1964,3,28,1964-03-28T03:36:14,,NEW ZEALAND,CANTERBURY,LYTTELTON,-43.606,172.722,81,12174,28,22,10,18,34,1.25,,2,20.0,,,,,,,,,,,
4529,1954,1964,3,28,1964-03-28T03:36:14,,"MICRONESIA, FED. STATES OF",,"TRUK ISLANDS, CAROLINE ISLANDS",7.3666,151.8833,81,7738,28,13,0,9,24,0.06,,2,33.0,R,,,,,,,,,,
4500,1954,1964,3,28,1964-03-28T03:36:14,,USA TERRITORY,GU,"APRA HARBOR, GUAM",13.433,144.65,81,7512,28,12,48,9,12,0.1,,2,42.0,R,,,,,,,,,,
4527,1954,1964,3,28,1964-03-28T03:36:14,,KIRIBATI,,"KANTON ISLAND, PHOENIX ISLANDS",-2.817,-171.717,81,7396,28,12,15,8,36,0.03,,2,24.0,,,,,,,,,,,
30321,1954,1964,3,28,1964-03-28T03:36:14,,AUSTRALIA,,"CAMP COVE, SYDNEY HARBOR",-33.8,151.27,81,11898,28,20,30,,,0.09,,2,,,,,,,,,,,,
4499,1954,1964,3,28,1964-03-28T03:36:14,,"MARSHALL ISLANDS, REP. OF",MH,"ENEWETAK, MARSHALL ISLANDS",11.367,162.35,81,6836,28,11,45,8,9,0.1,,2,45.0,,,,,,,,,,,
10204,2972,2006,9,28,2006-09-28T06:22:09,,USA TERRITORY,AS,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,81,295,28,7,1,0,39,0.08,,2,,,,,,,,,,,,
17091,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,JACKSON BAY,-43.9733,168.6161,81,9166,28,0,18,17,44,0.29,,2,24.0,R,,,,,,,,,,
17123,4682,2010,2,27,2010-02-27T06:34:11,,USA TERRITORY,MP,"SAIPAN, NORTHERN MARIANA ISLANDS",15.2266,145.742,81,15548,28,4,4,21,30,0.15,,2,,R,,,,,,,,,,
17026,4682,2010,2,27,2010-02-27T06:34:11,,USA TERRITORY,MP,D52401 BPR - 610 NM NE OF SAIPAN,19.286,155.766,81,14936,28,3,55,21,21,0.08,,3,18.0,,,,,,,,,,,
17094,4682,2010,2,27,2010-02-27T06:34:11,,NEW ZEALAND,,RAGLAN WHARF,-37.7944,174.88,81,9245,28,1,34,19,,0.16,,2,50.0,R,,,,,,,,,,
25595,5467,2012,10,28,2012-10-28T03:04:08,,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HIVA OA ISLAND, MARQUESAS ISLANDS",-9.8049,-139.0347,81,6993,28,12,40,9,36,0.24,,2,10.0,,,,,,,,,,,
25599,5467,2012,10,28,2012-10-28T03:04:08,,FRENCH POLYNESIA,,HUAHINE,-16.72216,-151.0324,81,7943,28,13,24,10,20,0.07,,2,4.0,R,,,,,,,,,,
25612,5467,2012,10,28,2012-10-28T03:04:08,,FRENCH POLYNESIA,MARQUESAS ISLANDS,"NUKU HIVA ISLAND, MARQUESAS ISLANDS",-8.9148,-140.0958,81,6905,28,12,20,9,16,0.16,,2,6.0,R,,,,,,,,,,
25613,5467,2012,10,28,2012-10-28T03:04:08,,FRENCH POLYNESIA,,RANGIROA,-14.9458,-147.706,81,7681,28,13,24,10,20,0.04,,2,8.0,F,,,,,,,,,,
25615,5467,2012,10,28,2012-10-28T03:04:08,,KIRIBATI,,"CHRISTMAS ISLAND, LINE ISLANDS",1.984,-157.473,81,6117,28,10,57,7,53,0.03,,2,8.0,R,,,,,,,,,,
25585,5467,2012,10,28,2012-10-28T03:04:08,,TUVALU,,FONGAFALE,-8.502,179.195,81,8222,28,13,38,10,34,0.02,,2,6.0,,,,,,,,,,,
25587,5467,2012,10,28,2012-10-28T03:04:08,,NEW ZEALAND,,"OWENGA, CHATHAM ISLAND",-44.0248,-176.369,81,11569,28,18,38,15,34,0.14,,2,16.0,R,,,,,,,,,,
25634,5467,2012,10,28,2012-10-28T03:04:08,,TUVALU,,FUNAFUTI,-8.525,179.2,81,8224,28,13,36,10,32,0.02,,2,,,,,,,,,,,,
25641,5467,2012,10,28,2012-10-28T03:04:08,,NEW ZEALAND,,"RAOUL ISLAND, FISHING ROCK",-29.251,-177.9038,81,10146,28,17,22,14,18,0.07,,2,,,,,,,,,,,,
25644,5467,2012,10,28,2012-10-28T03:04:08,,COOK ISLANDS,,RAROTONGA,-21.2,-159.783,81,8654,28,14,29,11,25,0.15,,2,,R,,,,,,,,,,
25651,5467,2012,10,28,2012-10-28T03:04:08,,USA TERRITORY,MP,"SAIPAN, NORTHERN MARIANA ISLANDS",15.2266,145.742,81,8143,28,13,50,10,46,0.02,,2,,,,,,,,,,,,
25652,5467,2012,10,28,2012-10-28T03:04:08,,NEW ZEALAND,,"RAOUL ISLAND, BOAT COVE",-29.28,-177.8944,81,10149,28,17,20,14,16,0.06,,2,,,,,,,,,,,,
25620,5467,2012,10,28,2012-10-28T03:04:08,,SAMOA,,"APIA, UPOLU ISLAND",-13.8268,-171.7613,81,8323,28,13,47,10,43,0.06,,2,11.0,R,,,,,,,,,,
25621,5467,2012,10,28,2012-10-28T03:04:08,,USA TERRITORY,AS,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,81,8323,28,13,44,10,40,0.08,,2,7.0,,,,,,,,,,,
25623,5467,2012,10,28,2012-10-28T03:04:08,,FRENCH POLYNESIA,,"PAPEETE, TAHITI",-17.5331,-149.5726,81,8001,28,13,29,10,24,0.04,,2,,R,,,,,,,,,,
25630,5467,2012,10,28,2012-10-28T03:04:08,,NEW ZEALAND,,LOTTIN POINT,-37.5503,178.159,81,11135,28,17,30,14,26,0.05,,2,,R,,,,,,,,,,
16637,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,MARSDEN POINT,-35.842,174.5,81,2626,29,23,45,5,57,0.08,,2,8.0,,,,,,,,,,,
16638,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,WHITIANGA,-36.833,-175.709,81,2401,29,23,20,5,32,0.17,,2,21.0,,,,,,,,,,,
16648,4440,2009,9,29,2009-09-29T17:48:10,,FIJI,,"SUVA, KING'S WHARF",-18.1342,178.4236,81,1051,29,20,0,2,12,0.09,,2,,R,,,,,,,,,,
16589,4440,2009,9,29,2009-09-29T17:48:10,,FRENCH POLYNESIA,,"PAPEETE, TAHITI",-17.5331,-149.5726,81,2411,29,21,0,3,12,0.15,,2,6.0,R,,,,,,,,,,
16590,4440,2009,9,29,2009-09-29T17:48:10,,TONGA,,NUKUALOFA (NUKU'ALOFA),-21.138,-175.1815,81,708,29,18,44,1,26,0.15,,2,10.0,,,,,,,,,,,
16591,4440,2009,9,29,2009-09-29T17:48:10,,COOK ISLANDS,,PENRHYN,-9.008,-158.037,81,1689,29,20,18,2,30,0.09,,2,3.0,F,,,,,,,,,,
16592,4440,2009,9,29,2009-09-29T17:48:10,,COOK ISLANDS,,RAROTONGA,-21.2,-159.783,81,1446,29,19,36,1,48,0.62,,2,5.0,,,,,,,,,,,
16593,4440,2009,9,29,2009-09-29T17:48:10,,SAMOA,,"APIA, UPOLU ISLAND",-13.8268,-171.7613,81,188,29,18,9,0,21,0.78,,2,8.0,R,,,,,,4,,,,
16594,4440,2009,9,29,2009-09-29T17:48:10,,USA TERRITORY,AS,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,81,203,29,18,2,0,14,2.73,,2,8.0,R,,,,,,,,,,
16595,4440,2009,9,29,2009-09-29T17:48:10,,FIJI,,LAUTOKA,-17.6,177.433,81,1141,29,20,57,3,9,0.09,,2,29.0,R,,,,,,,,,,
16596,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,"OWENGA, CHATHAM ISLAND",-44.0248,-176.369,81,3200,29,22,14,4,26,0.32,,2,11.0,R,,,,,,,,,,
16635,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,"KAINGAROA, CHATHAM ISLAND",-43.7315,-176.733,81,3172,29,22,1,4,13,0.39,,2,11.0,,,,,,,,,,,
16636,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,MOTURIKI ISLAND,-37.6304,176.186,81,2719,29,23,2,5,14,0.37,,2,8.0,,,,,,,,,,,
16598,4440,2009,9,29,2009-09-29T17:48:10,,KIRIBATI,,"CHRISTMAS ISLAND, LINE ISLANDS",1.984,-157.473,81,2523,29,21,12,3,24,0.17,,2,6.0,,,,,,,,,,,
16601,4440,2009,9,29,2009-09-29T17:48:10,,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HIVA OA ISLAND, MARQUESAS ISLANDS",-9.8049,-139.0347,81,3639,29,22,38,4,50,0.38,,2,8.0,,,,,,,,,,,
16603,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,LOTTIN POINT,-37.5503,178.159,81,2635,29,22,43,4,55,0.33,,2,6.0,,,,,,,,,,,
16604,4440,2009,9,29,2009-09-29T17:48:10,,FRENCH POLYNESIA,,"RIKITEA, MANGAREVA ISLAND",-23.1221,-134.9666,81,3977,29,23,20,5,32,0.12,,2,14.0,R,,,,,,,,,,
17252,4822,2010,5,29,2010-05-29T11:46:50,,USA TERRITORY,MP,"SAIPAN, NORTHERN MARIANA ISLANDS",15.2266,145.742,81,167,29,12,9,0,22,0.04,,2,,,,,,,,,,,,
1832,1472,1919,4,30,1919-04-30T07:17:17,,TONGA,,HA'APAI,-19.78,-174.34,81,249,30,7,53,0,36,2.5,,1,,,,,,,,,,,,
1831,1472,1919,4,30,1919-04-30T07:17:17,,SAMOA,,"APIA, UPOLU ISLAND",-13.8268,-171.7613,81,510,30,8,11,0,54,0.4,,2,,,,,,,,,,,,
11176,3248,2007,9,30,2007-09-30T05:23:34,,AUSTRALIA,,"SPRING BAY, TASMANIA",-42.5465,147.9307,81,1451,30,5,57,0,33,0.1,,2,10.0,,,,,,,,,,,
15646,3248,2007,9,30,2007-09-30T05:23:34,,NEW ZEALAND,,GREEN ISLAND,-45.9523,170.3867,81,617,30,9,42,4,19,0.08,,2,9.0,,,,,,,,,,,
15645,3248,2007,9,30,2007-09-30T05:23:34,,NEW ZEALAND,,DOG ISLAND,-46.652,168.412,81,452,30,8,27,3,4,0.25,,2,9.0,,,,,,,,,,,
16698,4440,2009,9,29,2009-09-29T17:48:10,,ANTARCTICA,,SCOTT BASE (NEW ZEALAND),-77.85,166.767,81,7034,30,4,0,10,12,0.01,,2,10.0,,,,,,,,,,,
16639,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,SUMNER HEAD,-43.57,172.773,81,3437,30,0,48,7,0,0.14,,2,14.0,,,,,,,,,,,
16640,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,CANTERBURY,LYTTELTON,-43.6058,172.7222,81,3442,30,1,1,7,13,0.24,,2,11.0,,,,,,,,,,,
16641,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,TIMARU,-44.392,171.254,81,3577,30,1,0,7,12,0.32,,2,11.0,,,,,,,,,,,
16642,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,GREEN ISLAND,-45.9523,170.3867,81,3761,30,0,48,7,0,0.12,,2,10.0,,,,,,,,,,,
16643,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,CHARLESTON,-41.908,171.433,81,3335,30,1,49,8,1,0.23,,2,12.0,,,,,,,,,,,
16644,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,JACKSON BAY,-43.9733,168.6161,81,3655,30,1,44,7,56,0.26,,2,9.0,,,,,,,,,,,
16645,4440,2009,9,29,2009-09-29T17:48:10,,NEW ZEALAND,,NEW PLYMOUTH (PORT TARANAKI),-39.055,174.033,81,2950,30,0,34,6,46,0.16,,2,11.0,,,,,,,,,,,
16610,4440,2009,9,29,2009-09-29T17:48:10,,"MICRONESIA, FED. STATES OF",,POHNPEI ISLAND,6.59,158.15,81,4096,30,0,38,6,50,0.02,,2,6.0,,,,,,,,,,,
16611,4440,2009,9,29,2009-09-29T17:48:10,,AUSTRALIA,,PORT KEMBLA,-34.4738,150.9119,81,4251,30,1,42,7,54,0.16,,2,9.0,,,,,,,,,,,
16612,4440,2009,9,29,2009-09-29T17:48:10,,AUSTRALIA,,"SPRING BAY, TASMANIA",-42.5465,147.9307,81,4845,30,2,26,8,38,0.07,,2,41.0,,,,,,,,,,,
16624,4440,2009,9,29,2009-09-29T17:48:10,,USA TERRITORY,MP,"SAIPAN, NORTHERN MARIANA ISLANDS",15.2266,145.742,81,5756,30,3,7,9,19,0.04,,2,5.0,,,,,,,,,,,
25492,5463,2012,8,31,2012-08-31T12:47:33,,"MICRONESIA, FED. STATES OF",,"YAP ISLAND, CAROLINE ISLANDS",9.517,138.133,81,1267,31,14,26,1,38,0.02,,2,7.0,,,,,,,,,,,
25493,5463,2012,8,31,2012-08-31T12:47:33,,USA TERRITORY,MP,"SAIPAN, NORTHERN MARIANA ISLANDS",15.2266,145.742,81,2127,31,15,43,2,55,0.03,,2,12.0,,,,,,,,,,,
25491,5463,2012,8,31,2012-08-31T12:47:33,,USA TERRITORY,GU,"D52405 BPR, GUAM",12.881,132.333,81,661,31,13,31,0,43,0.03,,3,7.0,,,,,,,,,,,
25503,5463,2012,8,31,2012-08-31T12:47:33,,"MICRONESIA, FED. STATES OF",,D52403 BPR - 430 NM SW OF TRUK,4.052,146.592,81,2324,31,15,46,2,58,0.0,,3,10.0,,,,,,,,,,,
25488,5463,2012,8,31,2012-08-31T12:47:33,,PALAU,,"MALAKAL ISLAND, CAROLINE ISLANDS",7.333,134.463,81,942,31,14,10,1,22,0.02,,2,13.0,,,,,,,,,,,
10695,496,1768,6,22,1768-06-22T00:00:00,,PAPUA NEW GUINEA,,"PORT PRASLIN, NEW IRELAND",-4.83,152.87,82,8,,,,,,,,1,,,,,,,,,,,,
16579,767,1849,9,28,1849-09-28T09:00:00,,VANUATU,,"ANEITYUM, VANUATU ISLANDS",-20.235,169.782,82,8376,,,,,,,,1,,,,,,,,,,,,
803,869,1857,4,17,1857-04-17T00:00:00,,PAPUA NEW GUINEA,,"ARALU, ASTROLABE BAY",-5.4,145.75,82,139,,,,,,,,1,,,,2,,,,1,,,,
805,869,1857,4,17,1857-04-17T00:00:00,,PAPUA NEW GUINEA,MOROBE,"UMBOI ISLAND (RUK, ROOKE, SIASSI)",-5.6,148.0,82,111,,,,,,,,1,,,,,,,,,,,,
804,869,1857,4,17,1857-04-17T00:00:00,,PAPUA NEW GUINEA,,DAMPIER STRAIT,-5.6,148.2,82,133,,,,,,,,1,,,,,,,,,,,,
892,929,1863,8,17,1863-08-17T00:00:00,,VANUATU,,ERROMANGO ISLAND,-18.7,169.1,82,71,,,,,,,,1,,,,,,,,,,,,
1144,1049,1873,,,,,PAPUA NEW GUINEA,,MACLAY COAST,-5.5,146.0,82,0,,,,,,,,1,,,,,,,,2,,,,2
34063,1062,1875,3,28,1875-03-28T00:00:00,,NEW CALEDONIA,,"THOTH, LIFOU ISLAND",-21.056,167.44,82,161,,,,,,,,1,,,15,1,25,1,,,,,,
1154,1062,1875,3,28,1875-03-28T00:00:00,,VANUATU,,"ANEITYUM, VANUATU ISLANDS",-20.2,169.82,82,140,,,,,,4.0,,1,,,,,,,,,,,,
25354,1062,1875,3,28,1875-03-28T00:00:00,,NEW CALEDONIA,,"WE, LIFOU ISLAND",-20.9158,167.2638,82,164,,,,,,,50.0,1,,,,,,,,,,,,
34065,1062,1875,3,28,1875-03-28T00:00:00,,NEW CALEDONIA,,"LUENGONI, LIFOU ISLAND",-21.04,167.41,82,162,,,,,,,,1,,,,,,,,,,,,
1153,1062,1875,3,28,1875-03-28T00:00:00,,NEW CALEDONIA,,"MOU, LIFOU ISLAND",-21.096,167.41,82,167,,,,,,2.5,,1,,,10,1,,,,3,,,,3
25346,1063,1875,5,10,1875-05-10T00:00:00,,VANUATU,,ERROMANGO ISLAND,-18.7,169.1,82,118,,,,,,,,1,,,,,,,,,,,,
1150,1059,1875,,,,,PAPUA NEW GUINEA,,HERMIT ISLANDS,-1.53,145.06,82,542,,,,,,,,1,,,,,,,,,,,,
1151,1059,1875,,,,,PAPUA NEW GUINEA,,MACLAY COAST,-5.85,146.75,82,32,,,,,,,,1,,,,,,,,,,,,
32818,1075,1877,5,10,1877-05-10T00:59:00,,VANUATU,,"PORT RESOLUTION, TANNA",-19.53,169.5,82,12059,,,,,,,,1,,,,,,,,,,,,
32819,1075,1877,5,10,1877-05-10T00:59:00,,VANUATU,,TANNA ISLAND,-19.5,169.333,82,12075,,,,,,,,1,,,,,,,,,,,,
1267,1086,1878,1,10,1878-01-10T00:00:00,,VANUATU,,TANNA ISLAND,-19.5,169.333,82,104,,,,,,12.0,,1,,,,,,,,1,,,,
1280,1095,1878,2,4,1878-02-04T00:00:00,,PAPUA NEW GUINEA,EAST NEW BRITAIN,"MATUPI ISLAND, NEW BRITAIN",-4.24,152.1833,82,7,,,,,,,,1,,,,,,,,,,,,
15747,1096,1878,2,11,1878-02-11T00:00:00,,VANUATU,,TANNA ISLAND,-19.5,169.333,82,104,,,,,,,,1,,,,,,,,,,,,
1404,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,EAST NEW BRITAIN,"RABAUL, NEW BRITAIN",-4.22,152.18,82,472,,,,,,,,1,,,,,,,,,,,,
29747,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,MOROBE,CAPE HUON (SALAMOA HARBOR),-7.02,147.07,82,203,,,,,,,,1,,,,,,,,,,,,
29748,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,EAST NEW BRITAIN,GAZELLE PENINSULA,-5.0,152.0,82,434,,,,,,,,1,,,,,,,,,,,,
15613,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,MOROBE,TUPINIER ISLAND (SAKAR),-5.417,148.1,82,12,,,,,,15.0,,1,,,,,,,,3,,,,3
27841,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,WEST NEW BRITAIN,WEST COAST NEW BRITAIN,-5.6,148.3,82,22,,,,,,12.0,1000.0,1,,,,2,,,,,,,,
1401,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,MOROBE,FINSCHHAFEN,-6.6,147.85,82,124,,,,,,,,1,,,,,,,,3,,,,3
1405,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,EAST NEW BRITAIN,"MATUPI ISLAND, NEW BRITAIN",-4.24,152.1833,82,472,,,,,,4.5,,1,,,,,,,,,,,,
1402,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,MOROBE,KELANA,-6.016667,147.5,82,88,,,,,,10.5,,1,3.0,,,,,,,1,,,,1
1406,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,MADANG,HATZFELDT BAY (HATZFELDHAFEN),-4.4,145.2,82,347,,,,,,8.0,,1,,,,,,,,,,,,
1403,1175,1888,3,13,1888-03-13T00:00:00,,PAPUA NEW GUINEA,MOROBE,"UMBOI ISLAND (RUK, ROOKE, SIASSI)",-5.6,148.0,82,16,,,,,,15.0,,1,,,,3,,,,3,,,,3
25355,1198,1892,8,,,,VANUATU,,ESPIRITU SANTO ISLAND,-15.25,166.83,82,0,,,,,,,,1,,,,,,,,,,,,
25356,1206,1893,7,31,1893-07-31T00:00:00,,VANUATU,,"PORT VILA, EFATE ISLAND",-17.733,168.317,82,3,,,,,,,,1,,,,,,,,,,,,
25357,1207,1893,8,27,1893-08-27T00:00:00,,VANUATU,,"PORT VILA, EFATE ISLAND",-17.733,168.317,82,3,,,,,,,,1,,,,,,,,,,,,
31981,1219,1895,3,6,1895-03-06T08:35:00,,PAPUA NEW GUINEA,,SIMBANG,-6.58,147.833,82,322,,,,,,0.6,,1,,,,,,,,1,,,,
10981,1219,1895,3,6,1895-03-06T08:35:00,,PAPUA NEW GUINEA,ORO,PORLOCK BAY,-9.033,149.05,82,135,,,,,,,,1,,,,2,,,,2,,,,2
10983,1219,1895,3,6,1895-03-06T08:35:00,,PAPUA NEW GUINEA,ORO,ONONDA,-8.6,148.3,82,199,,,,,,6.0,,1,,,,,,,,,,,,
1448,1219,1895,3,6,1895-03-06T08:35:00,,PAPUA NEW GUINEA,ORO,BUNA BAY,-8.667,148.4,82,189,,,,,,,,1,,,26,1,,,,,,,,
10982,1219,1895,3,6,1895-03-06T08:35:00,,PAPUA NEW GUINEA,ORO,GONA BAY,-8.6,148.267,82,203,,,,,,,,1,,,,,,,,,,,,
10980,1219,1895,3,6,1895-03-06T08:35:00,,PAPUA NEW GUINEA,MILNE BAY,SIMSIM ISLAND,-8.4165,150.4535,82,39,,,,,,6.0,,1,,,1,1,1,1,,1,,,,1
32244,5629,1897,3,26,1897-03-26T00:00:00,,SOLOMON ISLANDS,,NENDO ISLAND,-10.7,165.8,82,36,,,,,,,,1,,,,,,,,1,,,,1
16842,1255,1899,1,15,1899-01-15T00:00:00,,PAPUA NEW GUINEA,,NEW IRELAND,-3.33,152.0,82,37,,,,,,,,1,,,,,,,,2,,3,,3
33376,1255,1899,1,15,1899-01-15T00:00:00,,SOLOMON ISLANDS,,"ATTA BAY, MALAITA ISLAND",-8.56,160.92,82,1164,,,,,,,,1,,,,,,,,1,,,,1
17271,1255,1899,1,15,1899-01-15T00:00:00,,PAPUA NEW GUINEA,,NGURIA [FEAD] ISLAND,-3.333,154.75,82,308,,,,,,,,1,,,,,,,,2,,,,
33373,1255,1899,1,15,1899-01-15T00:00:00,,SOLOMON ISLANDS,,NORTH COAST OF SAN CRISTOBAL ISLAND,-10.26,161.5,82,1324,,,,,,,,1,,,,,,,,1,,,,1
33374,1255,1899,1,15,1899-01-15T00:00:00,,SOLOMON ISLANDS,,NORTH COASTS OF FLORIDA ISLANDS,-9.0,160.14,82,1120,,,,,,,,1,,,,,,,,1,,,,1
17272,1255,1899,1,15,1899-01-15T00:00:00,,SOLOMON ISLANDS,,SIOTA,-9.07,160.32,82,1141,,,,,,,,1,,,,,,,,2,,,,1
33375,1255,1899,1,15,1899-01-15T00:00:00,,SOLOMON ISLANDS,,NORTH COAST OF MALAITA ISLAND,-8.65,161.0,82,1177,,,,,,,,1,,,,,,,,1,,,,1
29935,5562,1899,10,19,1899-10-19T09:16:00,,PAPUA NEW GUINEA,,"EAST COAST, NEW IRELAND",-3.33,152.0,82,481,,,,,,,,1,,,,,,,,2,,,,3
29936,5562,1899,10,19,1899-10-19T09:16:00,,PAPUA NEW GUINEA,,"ALBATROSS STRAIT, NEW IRELAND",-2.738,150.709,82,392,,,,,,,,1,,,,,,,,2,,,,3
33401,1272,1900,9,10,1900-09-10T21:30:00,,PAPUA NEW GUINEA,EAST NEW BRITAIN,"REPERSTSHOH (KOKOPO?), NEW BRITAIN",,,82,,,,,,,,,1,,,,,,,,,,,,
25430,1272,1900,9,10,1900-09-10T21:30:00,,PAPUA NEW GUINEA,EAST NEW BRITAIN,"RABAUL, NEW BRITAIN",-4.22,152.18,82,32,,,,,,,,1,,,,,,,,,,,,
33400,1272,1900,9,10,1900-09-10T21:30:00,,PAPUA NEW GUINEA,EAST NEW BRITAIN,"RALUM, NEW BRITAIN",-4.325,152.24,82,45,,,,,,,,1,,,,,,,,,,,,
1576,1274,1900,9,17,1900-09-17T21:45:00,,PAPUA NEW GUINEA,EAST NEW BRITAIN,"RABAUL (BLANCHE BAY), NEW BRITAIN",-4.22,152.18,82,471,,,,,,3.0,,1,,,,,,,,,,,,
16921,1280,1901,8,9,1901-08-09T13:01:00,,VANUATU,,VANUATU ISLANDS,,,82,,,,,,,,,1,,,,,,,,2,,,,
16920,1280,1901,8,9,1901-08-09T13:01:00,,SOLOMON ISLANDS,,SANTA CRUZ ISLANDS,-10.75,165.92,82,1325,,,,,,,,1,,,,1,,,,,,,,
17263,4844,1905,3,19,1905-03-19T00:00:00,,VANUATU,,MALO PASS,-15.633,167.183,82,,,,,,,0.6,,1,,,,,,,,,,,,
17261,4842,1905,11,22,1905-11-22T00:00:00,,VANUATU,,"PORT VILA, EFATE ISLAND",-17.733,168.317,82,4,,,,,,,,1,,,,,,,,,,,,
